> setting tensorboard ...
WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    startup-program-entry-spread ...................: (0.34, 7.35)
    startup-library-setup ..........................: (23336.78, 23348.10)
    startup-program-setup ..........................: (138.86, 142.04)
    startup-in-process-setup .......................: (0.00, 0.00)
    startup-in-job-setup ...........................: (36.08, 38.02)
    startup-initialize-megatron ....................: (5764.38, 5768.28)
    startup-set-jit-fusion-options .................: (5835.63, 5845.66)
    all-reduce-start-timestamps-tensor .............: (2.54, 12.58)
    startup-megatron-init-local ....................: (11650.18, 11652.94)
    startup-megatron-init-global ...................: (35137.25, 35138.68)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    load-checkpoint ................................: (8613.38, 8613.53)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (9215.54, 9216.04)
    train/valid/test-data-iterators-setup ..........: (388.94, 407.34)
 [2026-03-27 18:07:45.240728] iteration    86001/  100000 | consumed samples:     88065024 | elapsed time per iteration (ms): 5916.7 | learning rate: 4.336733E-05 | global batch size:  1024 | lm loss: 2.114113E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:01.120713] iteration    86036/  100000 | consumed samples:     88100864 | elapsed time per iteration (ms): 2185.0 | learning rate: 4.330169E-05 | global batch size:  1024 | lm loss: 2.126259E+00 | loss scale: 1.0 | grad norm: 0.059 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:03.328325] iteration    86037/  100000 | consumed samples:     88101888 | elapsed time per iteration (ms): 2207.3 | learning rate: 4.329981E-05 | global batch size:  1024 | lm loss: 2.133311E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:05.513574] iteration    86038/  100000 | consumed samples:     88102912 | elapsed time per iteration (ms): 2184.9 | learning rate: 4.329794E-05 | global batch size:  1024 | lm loss: 2.124292E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:07.712928] iteration    86039/  100000 | consumed samples:     88103936 | elapsed time per iteration (ms): 2199.1 | learning rate: 4.329607E-05 | global batch size:  1024 | lm loss: 2.125119E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:09.912851] iteration    86040/  100000 | consumed samples:     88104960 | elapsed time per iteration (ms): 2199.7 | learning rate: 4.329419E-05 | global batch size:  1024 | lm loss: 2.116307E+00 | loss scale: 1.0 | grad norm: 0.064 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:12.090284] iteration    86041/  100000 | consumed samples:     88105984 | elapsed time per iteration (ms): 2177.2 | learning rate: 4.329232E-05 | global batch size:  1024 | lm loss: 2.139118E+00 | loss scale: 1.0 | grad norm: 0.063 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:14.269248] iteration    86042/  100000 | consumed samples:     88107008 | elapsed time per iteration (ms): 2177.3 | learning rate: 4.329045E-05 | global batch size:  1024 | lm loss: 2.117964E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:16.374804] iteration    86043/  100000 | consumed samples:     88108032 | elapsed time per iteration (ms): 2105.3 | learning rate: 4.328858E-05 | global batch size:  1024 | lm loss: 2.143064E+00 | loss scale: 1.0 | grad norm: 0.062 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:18.562009] iteration    86044/  100000 | consumed samples:     88109056 | elapsed time per iteration (ms): 2186.8 | learning rate: 4.328671E-05 | global batch size:  1024 | lm loss: 2.131275E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:20.757767] iteration    86045/  100000 | consumed samples:     88110080 | elapsed time per iteration (ms): 2195.0 | learning rate: 4.328483E-05 | global batch size:  1024 | lm loss: 2.116705E+00 | loss scale: 1.0 | grad norm: 0.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:23.124915] iteration    86046/  100000 | consumed samples:     88111104 | elapsed time per iteration (ms): 2366.9 | learning rate: 4.328296E-05 | global batch size:  1024 | lm loss: 2.159383E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:25.300543] iteration    86047/  100000 | consumed samples:     88112128 | elapsed time per iteration (ms): 2175.4 | learning rate: 4.328109E-05 | global batch size:  1024 | lm loss: 2.104225E+00 | loss scale: 1.0 | grad norm: 0.057 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:27.522103] iteration    86048/  100000 | consumed samples:     88113152 | elapsed time per iteration (ms): 2221.3 | learning rate: 4.327921E-05 | global batch size:  1024 | lm loss: 2.123077E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:29.697023] iteration    86049/  100000 | consumed samples:     88114176 | elapsed time per iteration (ms): 2174.6 | learning rate: 4.327734E-05 | global batch size:  1024 | lm loss: 2.124945E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:31.792676] iteration    86050/  100000 | consumed samples:     88115200 | elapsed time per iteration (ms): 2095.4 | learning rate: 4.327547E-05 | global batch size:  1024 | lm loss: 2.125759E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:33.956102] iteration    86051/  100000 | consumed samples:     88116224 | elapsed time per iteration (ms): 2163.1 | learning rate: 4.327360E-05 | global batch size:  1024 | lm loss: 2.131046E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:36.186570] iteration    86052/  100000 | consumed samples:     88117248 | elapsed time per iteration (ms): 2230.2 | learning rate: 4.327173E-05 | global batch size:  1024 | lm loss: 2.112287E+00 | loss scale: 1.0 | grad norm: 0.061 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:38.388855] iteration    86053/  100000 | consumed samples:     88118272 | elapsed time per iteration (ms): 2202.0 | learning rate: 4.326986E-05 | global batch size:  1024 | lm loss: 2.120557E+00 | loss scale: 1.0 | grad norm: 0.063 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:40.562097] iteration    86054/  100000 | consumed samples:     88119296 | elapsed time per iteration (ms): 2173.0 | learning rate: 4.326799E-05 | global batch size:  1024 | lm loss: 2.161587E+00 | loss scale: 1.0 | grad norm: 0.063 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:42.753099] iteration    86055/  100000 | consumed samples:     88120320 | elapsed time per iteration (ms): 2190.7 | learning rate: 4.326612E-05 | global batch size:  1024 | lm loss: 2.129789E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:44.949769] iteration    86056/  100000 | consumed samples:     88121344 | elapsed time per iteration (ms): 2196.4 | learning rate: 4.326425E-05 | global batch size:  1024 | lm loss: 2.106019E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:47.051698] iteration    86057/  100000 | consumed samples:     88122368 | elapsed time per iteration (ms): 2101.6 | learning rate: 4.326237E-05 | global batch size:  1024 | lm loss: 2.097153E+00 | loss scale: 1.0 | grad norm: 0.061 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:49.153520] iteration    86058/  100000 | consumed samples:     88123392 | elapsed time per iteration (ms): 2101.6 | learning rate: 4.326050E-05 | global batch size:  1024 | lm loss: 2.135242E+00 | loss scale: 1.0 | grad norm: 0.067 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:51.361723] iteration    86059/  100000 | consumed samples:     88124416 | elapsed time per iteration (ms): 2207.9 | learning rate: 4.325863E-05 | global batch size:  1024 | lm loss: 2.124463E+00 | loss scale: 1.0 | grad norm: 0.067 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:53.571617] iteration    86060/  100000 | consumed samples:     88125440 | elapsed time per iteration (ms): 2209.3 | learning rate: 4.325676E-05 | global batch size:  1024 | lm loss: 2.142268E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:55.754545] iteration    86061/  100000 | consumed samples:     88126464 | elapsed time per iteration (ms): 2182.7 | learning rate: 4.325489E-05 | global batch size:  1024 | lm loss: 2.102042E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:09:57.919577] iteration    86062/  100000 | consumed samples:     88127488 | elapsed time per iteration (ms): 2164.8 | learning rate: 4.325303E-05 | global batch size:  1024 | lm loss: 2.102540E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:00.128820] iteration    86063/  100000 | consumed samples:     88128512 | elapsed time per iteration (ms): 2208.9 | learning rate: 4.325116E-05 | global batch size:  1024 | lm loss: 2.111701E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:02.329555] iteration    86064/  100000 | consumed samples:     88129536 | elapsed time per iteration (ms): 2200.4 | learning rate: 4.324929E-05 | global batch size:  1024 | lm loss: 2.094587E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:04.438529] iteration    86065/  100000 | consumed samples:     88130560 | elapsed time per iteration (ms): 2108.7 | learning rate: 4.324742E-05 | global batch size:  1024 | lm loss: 2.124592E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:06.615490] iteration    86066/  100000 | consumed samples:     88131584 | elapsed time per iteration (ms): 2176.7 | learning rate: 4.324555E-05 | global batch size:  1024 | lm loss: 2.125888E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:08.785355] iteration    86067/  100000 | consumed samples:     88132608 | elapsed time per iteration (ms): 2169.6 | learning rate: 4.324368E-05 | global batch size:  1024 | lm loss: 2.126755E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:10.966763] iteration    86068/  100000 | consumed samples:     88133632 | elapsed time per iteration (ms): 2181.1 | learning rate: 4.324181E-05 | global batch size:  1024 | lm loss: 2.108964E+00 | loss scale: 1.0 | grad norm: 0.061 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:13.180614] iteration    86069/  100000 | consumed samples:     88134656 | elapsed time per iteration (ms): 2213.6 | learning rate: 4.323994E-05 | global batch size:  1024 | lm loss: 2.149421E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:15.385194] iteration    86070/  100000 | consumed samples:     88135680 | elapsed time per iteration (ms): 2203.0 | learning rate: 4.323807E-05 | global batch size:  1024 | lm loss: 2.116062E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:17.591868] iteration    86071/  100000 | consumed samples:     88136704 | elapsed time per iteration (ms): 2206.4 | learning rate: 4.323620E-05 | global batch size:  1024 | lm loss: 2.116473E+00 | loss scale: 1.0 | grad norm: 0.062 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:19.783578] iteration    86072/  100000 | consumed samples:     88137728 | elapsed time per iteration (ms): 2191.4 | learning rate: 4.323433E-05 | global batch size:  1024 | lm loss: 2.091347E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:21.980529] iteration    86073/  100000 | consumed samples:     88138752 | elapsed time per iteration (ms): 2196.6 | learning rate: 4.323246E-05 | global batch size:  1024 | lm loss: 2.118907E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:24.182373] iteration    86074/  100000 | consumed samples:     88139776 | elapsed time per iteration (ms): 2201.6 | learning rate: 4.323059E-05 | global batch size:  1024 | lm loss: 2.116579E+00 | loss scale: 1.0 | grad norm: 0.060 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:26.376373] iteration    86075/  100000 | consumed samples:     88140800 | elapsed time per iteration (ms): 2193.7 | learning rate: 4.322873E-05 | global batch size:  1024 | lm loss: 2.131816E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:28.497566] iteration    86076/  100000 | consumed samples:     88141824 | elapsed time per iteration (ms): 2120.9 | learning rate: 4.322686E-05 | global batch size:  1024 | lm loss: 2.112761E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:30.676389] iteration    86077/  100000 | consumed samples:     88142848 | elapsed time per iteration (ms): 2178.5 | learning rate: 4.322499E-05 | global batch size:  1024 | lm loss: 2.121880E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:32.887275] iteration    86078/  100000 | consumed samples:     88143872 | elapsed time per iteration (ms): 2210.6 | learning rate: 4.322312E-05 | global batch size:  1024 | lm loss: 2.135645E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:35.098482] iteration    86079/  100000 | consumed samples:     88144896 | elapsed time per iteration (ms): 2210.9 | learning rate: 4.322125E-05 | global batch size:  1024 | lm loss: 2.110388E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:37.305550] iteration    86080/  100000 | consumed samples:     88145920 | elapsed time per iteration (ms): 2206.8 | learning rate: 4.321938E-05 | global batch size:  1024 | lm loss: 2.137607E+00 | loss scale: 1.0 | grad norm: 0.063 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:39.543793] iteration    86081/  100000 | consumed samples:     88146944 | elapsed time per iteration (ms): 2238.0 | learning rate: 4.321752E-05 | global batch size:  1024 | lm loss: 2.125903E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:41.756709] iteration    86082/  100000 | consumed samples:     88147968 | elapsed time per iteration (ms): 2212.6 | learning rate: 4.321565E-05 | global batch size:  1024 | lm loss: 2.132683E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:43.962862] iteration    86083/  100000 | consumed samples:     88148992 | elapsed time per iteration (ms): 2205.9 | learning rate: 4.321378E-05 | global batch size:  1024 | lm loss: 2.107208E+00 | loss scale: 1.0 | grad norm: 0.064 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:46.087001] iteration    86084/  100000 | consumed samples:     88150016 | elapsed time per iteration (ms): 2123.8 | learning rate: 4.321192E-05 | global batch size:  1024 | lm loss: 2.126990E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-27 18:10:48.309433] iteration    86085/  100000 | consumed samples:     88151040 | elapsed time per iteration (ms): 2222.2 | learning rate: 4.321005E-05 | global batch size:  1024 | lm loss: 2.105002E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
