> setting tensorboard ...
WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    startup-program-entry-spread ...................: (0.23, 3.43)
    startup-library-setup ..........................: (8343.83, 9430.52)
    startup-program-setup ..........................: (48.75, 55.18)
    startup-in-process-setup .......................: (0.00, 0.00)
    startup-in-job-setup ...........................: (35.70, 39.32)
    startup-initialize-megatron ....................: (2334.95, 3425.88)
    startup-set-jit-fusion-options .................: (3015.66, 3302.35)
    all-reduce-start-timestamps-tensor .............: (2.86, 289.59)
    startup-megatron-init-local ....................: (5679.52, 6767.68)
    startup-megatron-init-global ...................: (15161.34, 15161.82)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    load-checkpoint ................................: (6936.58, 6936.63)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (7095.16, 7095.54)
    train/valid/test-data-iterators-setup ..........: (303.47, 313.57)
 [2026-03-24 19:12:13.064807] iteration     8001/  100000 | consumed samples:      8193024 | elapsed time per iteration (ms): 3456.2 | learning rate: 2.975097E-04 | global batch size:  1024 | lm loss: 2.384480E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:38.288005] iteration     8013/  100000 | consumed samples:      8205312 | elapsed time per iteration (ms): 2121.7 | learning rate: 2.974997E-04 | global batch size:  1024 | lm loss: 2.386156E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:40.398767] iteration     8014/  100000 | consumed samples:      8206336 | elapsed time per iteration (ms): 2110.5 | learning rate: 2.974989E-04 | global batch size:  1024 | lm loss: 2.367814E+00 | loss scale: 1.0 | grad norm: 0.134 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:42.516326] iteration     8015/  100000 | consumed samples:      8207360 | elapsed time per iteration (ms): 2117.3 | learning rate: 2.974981E-04 | global batch size:  1024 | lm loss: 2.411594E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:44.619345] iteration     8016/  100000 | consumed samples:      8208384 | elapsed time per iteration (ms): 2102.7 | learning rate: 2.974972E-04 | global batch size:  1024 | lm loss: 2.358357E+00 | loss scale: 1.0 | grad norm: 0.120 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:46.717253] iteration     8017/  100000 | consumed samples:      8209408 | elapsed time per iteration (ms): 2097.7 | learning rate: 2.974964E-04 | global batch size:  1024 | lm loss: 2.369786E+00 | loss scale: 1.0 | grad norm: 0.129 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:48.832604] iteration     8018/  100000 | consumed samples:      8210432 | elapsed time per iteration (ms): 2115.1 | learning rate: 2.974956E-04 | global batch size:  1024 | lm loss: 2.379045E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:50.940099] iteration     8019/  100000 | consumed samples:      8211456 | elapsed time per iteration (ms): 2107.2 | learning rate: 2.974948E-04 | global batch size:  1024 | lm loss: 2.354017E+00 | loss scale: 1.0 | grad norm: 0.127 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:53.046055] iteration     8020/  100000 | consumed samples:      8212480 | elapsed time per iteration (ms): 2105.7 | learning rate: 2.974939E-04 | global batch size:  1024 | lm loss: 2.387476E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:55.172425] iteration     8021/  100000 | consumed samples:      8213504 | elapsed time per iteration (ms): 2126.1 | learning rate: 2.974931E-04 | global batch size:  1024 | lm loss: 2.395228E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:57.286173] iteration     8022/  100000 | consumed samples:      8214528 | elapsed time per iteration (ms): 2113.1 | learning rate: 2.974923E-04 | global batch size:  1024 | lm loss: 2.354323E+00 | loss scale: 1.0 | grad norm: 0.113 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:12:59.405078] iteration     8023/  100000 | consumed samples:      8215552 | elapsed time per iteration (ms): 2118.6 | learning rate: 2.974914E-04 | global batch size:  1024 | lm loss: 2.384292E+00 | loss scale: 1.0 | grad norm: 0.120 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:01.515006] iteration     8024/  100000 | consumed samples:      8216576 | elapsed time per iteration (ms): 2109.7 | learning rate: 2.974906E-04 | global batch size:  1024 | lm loss: 2.380723E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:03.623431] iteration     8025/  100000 | consumed samples:      8217600 | elapsed time per iteration (ms): 2108.2 | learning rate: 2.974898E-04 | global batch size:  1024 | lm loss: 2.371649E+00 | loss scale: 1.0 | grad norm: 0.128 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:05.726856] iteration     8026/  100000 | consumed samples:      8218624 | elapsed time per iteration (ms): 2103.1 | learning rate: 2.974889E-04 | global batch size:  1024 | lm loss: 2.361689E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:07.825321] iteration     8027/  100000 | consumed samples:      8219648 | elapsed time per iteration (ms): 2098.2 | learning rate: 2.974881E-04 | global batch size:  1024 | lm loss: 2.351477E+00 | loss scale: 1.0 | grad norm: 0.136 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:09.918414] iteration     8028/  100000 | consumed samples:      8220672 | elapsed time per iteration (ms): 2092.8 | learning rate: 2.974873E-04 | global batch size:  1024 | lm loss: 2.368709E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:12.040079] iteration     8029/  100000 | consumed samples:      8221696 | elapsed time per iteration (ms): 2121.4 | learning rate: 2.974864E-04 | global batch size:  1024 | lm loss: 2.379039E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:14.156094] iteration     8030/  100000 | consumed samples:      8222720 | elapsed time per iteration (ms): 2115.7 | learning rate: 2.974856E-04 | global batch size:  1024 | lm loss: 2.380122E+00 | loss scale: 1.0 | grad norm: 0.114 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:16.263290] iteration     8031/  100000 | consumed samples:      8223744 | elapsed time per iteration (ms): 2106.9 | learning rate: 2.974848E-04 | global batch size:  1024 | lm loss: 2.384305E+00 | loss scale: 1.0 | grad norm: 0.115 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:18.378451] iteration     8032/  100000 | consumed samples:      8224768 | elapsed time per iteration (ms): 2114.9 | learning rate: 2.974839E-04 | global batch size:  1024 | lm loss: 2.383520E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:20.484860] iteration     8033/  100000 | consumed samples:      8225792 | elapsed time per iteration (ms): 2106.1 | learning rate: 2.974831E-04 | global batch size:  1024 | lm loss: 2.371738E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:22.595035] iteration     8034/  100000 | consumed samples:      8226816 | elapsed time per iteration (ms): 2109.9 | learning rate: 2.974823E-04 | global batch size:  1024 | lm loss: 2.366348E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:24.706588] iteration     8035/  100000 | consumed samples:      8227840 | elapsed time per iteration (ms): 2111.3 | learning rate: 2.974815E-04 | global batch size:  1024 | lm loss: 2.375375E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:26.815635] iteration     8036/  100000 | consumed samples:      8228864 | elapsed time per iteration (ms): 2108.8 | learning rate: 2.974806E-04 | global batch size:  1024 | lm loss: 2.376119E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:28.917886] iteration     8037/  100000 | consumed samples:      8229888 | elapsed time per iteration (ms): 2102.0 | learning rate: 2.974798E-04 | global batch size:  1024 | lm loss: 2.375053E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:31.027245] iteration     8038/  100000 | consumed samples:      8230912 | elapsed time per iteration (ms): 2109.1 | learning rate: 2.974790E-04 | global batch size:  1024 | lm loss: 2.376568E+00 | loss scale: 1.0 | grad norm: 0.127 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:33.158370] iteration     8039/  100000 | consumed samples:      8231936 | elapsed time per iteration (ms): 2130.9 | learning rate: 2.974781E-04 | global batch size:  1024 | lm loss: 2.402617E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:35.274800] iteration     8040/  100000 | consumed samples:      8232960 | elapsed time per iteration (ms): 2116.2 | learning rate: 2.974773E-04 | global batch size:  1024 | lm loss: 2.399955E+00 | loss scale: 1.0 | grad norm: 0.126 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:37.377557] iteration     8041/  100000 | consumed samples:      8233984 | elapsed time per iteration (ms): 2102.5 | learning rate: 2.974765E-04 | global batch size:  1024 | lm loss: 2.398034E+00 | loss scale: 1.0 | grad norm: 0.151 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:39.501539] iteration     8042/  100000 | consumed samples:      8235008 | elapsed time per iteration (ms): 2123.7 | learning rate: 2.974756E-04 | global batch size:  1024 | lm loss: 2.373337E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:41.604755] iteration     8043/  100000 | consumed samples:      8236032 | elapsed time per iteration (ms): 2103.0 | learning rate: 2.974748E-04 | global batch size:  1024 | lm loss: 2.419919E+00 | loss scale: 1.0 | grad norm: 0.125 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:43.724074] iteration     8044/  100000 | consumed samples:      8237056 | elapsed time per iteration (ms): 2118.9 | learning rate: 2.974739E-04 | global batch size:  1024 | lm loss: 2.381626E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:45.867573] iteration     8045/  100000 | consumed samples:      8238080 | elapsed time per iteration (ms): 2143.2 | learning rate: 2.974731E-04 | global batch size:  1024 | lm loss: 2.375282E+00 | loss scale: 1.0 | grad norm: 0.126 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:47.996200] iteration     8046/  100000 | consumed samples:      8239104 | elapsed time per iteration (ms): 2128.4 | learning rate: 2.974723E-04 | global batch size:  1024 | lm loss: 2.395767E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:50.108597] iteration     8047/  100000 | consumed samples:      8240128 | elapsed time per iteration (ms): 2112.1 | learning rate: 2.974714E-04 | global batch size:  1024 | lm loss: 2.378915E+00 | loss scale: 1.0 | grad norm: 0.128 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:52.250061] iteration     8048/  100000 | consumed samples:      8241152 | elapsed time per iteration (ms): 2140.6 | learning rate: 2.974706E-04 | global batch size:  1024 | lm loss: 2.381733E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:54.360784] iteration     8049/  100000 | consumed samples:      8242176 | elapsed time per iteration (ms): 2110.5 | learning rate: 2.974698E-04 | global batch size:  1024 | lm loss: 2.399975E+00 | loss scale: 1.0 | grad norm: 0.115 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:56.490974] iteration     8050/  100000 | consumed samples:      8243200 | elapsed time per iteration (ms): 2129.9 | learning rate: 2.974689E-04 | global batch size:  1024 | lm loss: 2.369754E+00 | loss scale: 1.0 | grad norm: 0.119 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:13:58.621117] iteration     8051/  100000 | consumed samples:      8244224 | elapsed time per iteration (ms): 2129.9 | learning rate: 2.974681E-04 | global batch size:  1024 | lm loss: 2.383752E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:00.750907] iteration     8052/  100000 | consumed samples:      8245248 | elapsed time per iteration (ms): 2129.5 | learning rate: 2.974673E-04 | global batch size:  1024 | lm loss: 2.385946E+00 | loss scale: 1.0 | grad norm: 0.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:02.893110] iteration     8053/  100000 | consumed samples:      8246272 | elapsed time per iteration (ms): 2141.9 | learning rate: 2.974664E-04 | global batch size:  1024 | lm loss: 2.373813E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:05.019733] iteration     8054/  100000 | consumed samples:      8247296 | elapsed time per iteration (ms): 2126.4 | learning rate: 2.974656E-04 | global batch size:  1024 | lm loss: 2.368325E+00 | loss scale: 1.0 | grad norm: 0.143 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:07.172634] iteration     8055/  100000 | consumed samples:      8248320 | elapsed time per iteration (ms): 2152.6 | learning rate: 2.974648E-04 | global batch size:  1024 | lm loss: 2.349985E+00 | loss scale: 1.0 | grad norm: 0.139 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:09.295468] iteration     8056/  100000 | consumed samples:      8249344 | elapsed time per iteration (ms): 2122.6 | learning rate: 2.974639E-04 | global batch size:  1024 | lm loss: 2.375969E+00 | loss scale: 1.0 | grad norm: 0.142 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:11.434762] iteration     8057/  100000 | consumed samples:      8250368 | elapsed time per iteration (ms): 2139.0 | learning rate: 2.974631E-04 | global batch size:  1024 | lm loss: 2.379212E+00 | loss scale: 1.0 | grad norm: 0.139 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:13.561562] iteration     8058/  100000 | consumed samples:      8251392 | elapsed time per iteration (ms): 2126.5 | learning rate: 2.974623E-04 | global batch size:  1024 | lm loss: 2.356550E+00 | loss scale: 1.0 | grad norm: 0.132 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:15.705214] iteration     8059/  100000 | consumed samples:      8252416 | elapsed time per iteration (ms): 2143.4 | learning rate: 2.974614E-04 | global batch size:  1024 | lm loss: 2.393331E+00 | loss scale: 1.0 | grad norm: 0.131 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:17.819935] iteration     8060/  100000 | consumed samples:      8253440 | elapsed time per iteration (ms): 2114.5 | learning rate: 2.974606E-04 | global batch size:  1024 | lm loss: 2.401555E+00 | loss scale: 1.0 | grad norm: 0.119 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:19.979611] iteration     8061/  100000 | consumed samples:      8254464 | elapsed time per iteration (ms): 2159.4 | learning rate: 2.974598E-04 | global batch size:  1024 | lm loss: 2.331274E+00 | loss scale: 1.0 | grad norm: 0.138 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:22.102639] iteration     8062/  100000 | consumed samples:      8255488 | elapsed time per iteration (ms): 2122.8 | learning rate: 2.974589E-04 | global batch size:  1024 | lm loss: 2.372818E+00 | loss scale: 1.0 | grad norm: 0.112 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:24.234912] iteration     8063/  100000 | consumed samples:      8256512 | elapsed time per iteration (ms): 2132.0 | learning rate: 2.974581E-04 | global batch size:  1024 | lm loss: 2.390699E+00 | loss scale: 1.0 | grad norm: 0.140 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:26.349498] iteration     8064/  100000 | consumed samples:      8257536 | elapsed time per iteration (ms): 2114.3 | learning rate: 2.974573E-04 | global batch size:  1024 | lm loss: 2.397063E+00 | loss scale: 1.0 | grad norm: 0.188 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:28.453668] iteration     8065/  100000 | consumed samples:      8258560 | elapsed time per iteration (ms): 2103.9 | learning rate: 2.974564E-04 | global batch size:  1024 | lm loss: 2.400657E+00 | loss scale: 1.0 | grad norm: 0.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:30.593260] iteration     8066/  100000 | consumed samples:      8259584 | elapsed time per iteration (ms): 2139.3 | learning rate: 2.974556E-04 | global batch size:  1024 | lm loss: 2.398214E+00 | loss scale: 1.0 | grad norm: 0.120 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:32.723938] iteration     8067/  100000 | consumed samples:      8260608 | elapsed time per iteration (ms): 2130.4 | learning rate: 2.974547E-04 | global batch size:  1024 | lm loss: 2.399977E+00 | loss scale: 1.0 | grad norm: 0.123 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:34.857749] iteration     8068/  100000 | consumed samples:      8261632 | elapsed time per iteration (ms): 2133.5 | learning rate: 2.974539E-04 | global batch size:  1024 | lm loss: 2.391668E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:36.975577] iteration     8069/  100000 | consumed samples:      8262656 | elapsed time per iteration (ms): 2117.6 | learning rate: 2.974531E-04 | global batch size:  1024 | lm loss: 2.395506E+00 | loss scale: 1.0 | grad norm: 0.117 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:39.111031] iteration     8070/  100000 | consumed samples:      8263680 | elapsed time per iteration (ms): 2135.2 | learning rate: 2.974522E-04 | global batch size:  1024 | lm loss: 2.382532E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:41.297113] iteration     8071/  100000 | consumed samples:      8264704 | elapsed time per iteration (ms): 2185.8 | learning rate: 2.974514E-04 | global batch size:  1024 | lm loss: 2.386675E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:43.411960] iteration     8072/  100000 | consumed samples:      8265728 | elapsed time per iteration (ms): 2114.6 | learning rate: 2.974506E-04 | global batch size:  1024 | lm loss: 2.398814E+00 | loss scale: 1.0 | grad norm: 0.119 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:45.605296] iteration     8073/  100000 | consumed samples:      8266752 | elapsed time per iteration (ms): 2193.1 | learning rate: 2.974497E-04 | global batch size:  1024 | lm loss: 2.357613E+00 | loss scale: 1.0 | grad norm: 0.128 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:47.732639] iteration     8074/  100000 | consumed samples:      8267776 | elapsed time per iteration (ms): 2127.1 | learning rate: 2.974489E-04 | global batch size:  1024 | lm loss: 2.375997E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:49.865198] iteration     8075/  100000 | consumed samples:      8268800 | elapsed time per iteration (ms): 2132.3 | learning rate: 2.974480E-04 | global batch size:  1024 | lm loss: 2.357977E+00 | loss scale: 1.0 | grad norm: 0.123 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:51.999163] iteration     8076/  100000 | consumed samples:      8269824 | elapsed time per iteration (ms): 2133.7 | learning rate: 2.974472E-04 | global batch size:  1024 | lm loss: 2.383519E+00 | loss scale: 1.0 | grad norm: 0.114 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:54.136792] iteration     8077/  100000 | consumed samples:      8270848 | elapsed time per iteration (ms): 2137.4 | learning rate: 2.974464E-04 | global batch size:  1024 | lm loss: 2.402718E+00 | loss scale: 1.0 | grad norm: 0.127 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:56.266254] iteration     8078/  100000 | consumed samples:      8271872 | elapsed time per iteration (ms): 2129.2 | learning rate: 2.974455E-04 | global batch size:  1024 | lm loss: 2.387403E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:14:58.422118] iteration     8079/  100000 | consumed samples:      8272896 | elapsed time per iteration (ms): 2155.6 | learning rate: 2.974447E-04 | global batch size:  1024 | lm loss: 2.399246E+00 | loss scale: 1.0 | grad norm: 0.138 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:15:00.546825] iteration     8080/  100000 | consumed samples:      8273920 | elapsed time per iteration (ms): 2124.4 | learning rate: 2.974439E-04 | global batch size:  1024 | lm loss: 2.382799E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:15:02.666906] iteration     8081/  100000 | consumed samples:      8274944 | elapsed time per iteration (ms): 2119.4 | learning rate: 2.974430E-04 | global batch size:  1024 | lm loss: 2.377636E+00 | loss scale: 1.0 | grad norm: 0.145 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:15:04.799812] iteration     8082/  100000 | consumed samples:      8275968 | elapsed time per iteration (ms): 2132.6 | learning rate: 2.974422E-04 | global batch size:  1024 | lm loss: 2.387063E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:15:06.947079] iteration     8083/  100000 | consumed samples:      8276992 | elapsed time per iteration (ms): 2147.0 | learning rate: 2.974414E-04 | global batch size:  1024 | lm loss: 2.371969E+00 | loss scale: 1.0 | grad norm: 0.141 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:15:09.083343] iteration     8084/  100000 | consumed samples:      8278016 | elapsed time per iteration (ms): 2136.0 | learning rate: 2.974405E-04 | global batch size:  1024 | lm loss: 2.370495E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-24 19:15:11.224075] iteration     8085/  100000 | consumed samples:      8279040 | elapsed time per iteration (ms): 2140.5 | learning rate: 2.974397E-04 | global batch size:  1024 | lm loss: 2.375759E+00 | loss scale: 1.0 | grad norm: 0.120 | number of skipped iterations:   0 | number of nan iterations:   0 |
