INFO:    User not listed in /etc/subuid, trying root-mapped namespace
INFO:    fakeroot command not found, using only root-mapped namespace
INFO:    gocryptfs not found, will not be able to use gocryptfs
[rank1]:[W321 00:37:14.489384829 ProcessGroupNCCL.cpp:5178] Guessing device ID based on global rank. This can cause a hang if rank to GPU mapping is heterogeneous. You can spec[rank3]:[W321 00:37:14.275747764 Procehuggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
e fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (160.19, 161.08)
    train/valid/test-data-iterators-setup ..........: (207.50, 217.51)
 [2026-03-21 00:37:29.747664] iteration        1/   10000 | consumed samples:         1024 | elapsed time per iteration (ms): 10378.2 | learning rate: 6.000000E-07 | global batch size:  1024 | lm loss: 1.070049E+01 | loss scale: 1.0 | grad norm: 9.945 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:46:15.972605] iteration       59/   10000 | consumed samples:        60416 | elapsed time per iteration (ms): 9080.5 | learning rate: 3.540000E-05 | global batch size:  1024 | lm loss: 7.139523E+00 | loss scale: 1.0 | grad norm: 1.353 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:46:25.035568] iteration       60/   10000 | consumed samples:        61440 | elapsed time per iteration (ms): 9062.8 | learning rate: 3.600000E-05 | global batch size:  1024 | lm loss: 7.119162E+00 | loss scale: 1.0 | grad norm: 1.254 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:46:34.092595] iteration       61/   10000 | consumed samples:        62464 | elapsed time per iteration (ms): 9056.9 | learning rate: 3.660000E-05 | global batch size:  1024 | lm loss: 7.075088E+00 | loss scale: 1.0 | grad norm: 0.993 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:46:43.156619] iteration       62/   10000 | consumed samples:        63488 | elapsed time per iteration (ms): 9063.9 | learning rate: 3.720000E-05 | global batch size:  1024 | lm loss: 7.021831E+00 | loss scale: 1.0 | grad norm: 1.155 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:46:52.210670] iteration       63/   10000 | consumed samples:        64512 | elapsed time per iteration (ms): 9053.9 | learning rate: 3.780000E-05 | global batch size:  1024 | lm loss: 6.992832E+00 | loss scale: 1.0 | grad norm: 1.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:01.263317] iteration       64/   10000 | consumed samples:        65536 | elapsed time per iteration (ms): 9052.5 | learning rate: 3.840000E-05 | global batch size:  1024 | lm loss: 6.960247E+00 | loss scale: 1.0 | grad norm: 0.793 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:10.308732] iteration       65/   10000 | consumed samples:        66560 | elapsed time per iteration (ms): 9045.3 | learning rate: 3.900000E-05 | global batch size:  1024 | lm loss: 6.930368E+00 | loss scale: 1.0 | grad norm: 1.346 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:19.355308] iteration       66/   10000 | consumed samples:        67584 | elapsed time per iteration (ms): 9046.4 | learning rate: 3.960000E-05 | global batch size:  1024 | lm loss: 6.885621E+00 | loss scale: 1.0 | grad norm: 0.873 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:28.411149] iteration       67/   10000 | consumed samples:        68608 | elapsed time per iteration (ms): 9055.7 | learning rate: 4.020000E-05 | global batch size:  1024 | lm loss: 6.859076E+00 | loss scale: 1.0 | grad norm: 1.138 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:37.467616] iteration       68/   10000 | consumed samples:        69632 | elapsed time per iteration (ms): 9056.3 | learning rate: 4.080000E-05 | global batch size:  1024 | lm loss: 6.814431E+00 | loss scale: 1.0 | grad norm: 0.978 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:46.548678] iteration       69/   10000 | consumed samples:        70656 | elapsed time per iteration (ms): 9080.9 | learning rate: 4.140000E-05 | global batch size:  1024 | lm loss: 6.781168E+00 | loss scale: 1.0 | grad norm: 1.444 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:47:55.629420] iteration       70/   10000 | consumed samples:        71680 | elapsed time per iteration (ms): 9080.6 | learning rate: 4.200000E-05 | global batch size:  1024 | lm loss: 6.780767E+00 | loss scale: 1.0 | grad norm: 1.882 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:48:04.714649] iteration       71/   10000 | consumed samples:        72704 | elapsed time per iteration (ms): 9085.1 | learning rate: 4.260000E-05 | global batch size:  1024 | lm loss: 6.733374E+00 | loss scale: 1.0 | grad norm: 1.998 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:48:13.786770] iteration       72/   10000 | consumed samples:        73728 | elapsed time per iteration (ms): 9072.0 | learning rate: 4.320000E-05 | global batch size:  1024 | lm loss: 6.728844E+00 | loss scale: 1.0 | grad norm: 1.496 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:48:22.858393] iteration       73/   10000 | consumed samples:        74752 | elapsed time per iteration (ms): 9071.4 | learning rate: 4.380000E-05 | global batch size:  1024 | lm loss: 6.645607E+00 | loss scale: 1.0 | grad norm: 1.170 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:48:31.932841] iteration       74/   10000 | consumed samples:        75776 | elapsed time per iteration (ms): 9074.3 | learning rate: 4.440000E-05 | global batch size:  1024 | lm loss: 6.629345E+00 | loss scale: 1.0 | grad norm: 1.391 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 00:48:41.008065] iteration       75/   10000 | consumed samples:        76800 | elapsed time per iteration (ms): 9075.1 | learning rate: 4.500000E-05 | global batch size:  1024 | lm loss: 6.617352E+00 | loss scale: 1.0 | grad norm: 1.693 | number of skipped iterations:   0 | number of nan iterations:   0 |
