INFO:    User not listed in /etc/subuid, trying root-mapped namespace
INFO:    fakeroot command not found, using only root-mapped namespace
INFO:    gocryptfs not found, will not be able to use gocryptfs
[rank2]:[W321 08:14:41.920043217 ProcessGroupNCCL.cpp:5178] Guessing device ID based on global rank. This can cause a hang if rank to GPU mapping is heterogeneous. You can specify device_id in init_process_group()
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
he fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (755.06, 755.66)
    train/valid/test-data-iterators-setup ..........: (204.18, 211.34)
 [2026-03-21 08:15:00.688227] iteration        1/   10000 | consumed samples:         1024 | elapsed time per iteration (ms): 11938.3 | learning rate: 3.000000E-07 | global batch size:  1024 | lm loss: 1.070049E+01 | loss scale: 1.0 | grad norm: 9.945 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:16:40.585315] iteration       12/   10000 | consumed samples:        12288 | elapsed time per iteration (ms): 9104.5 | learning rate: 3.600000E-06 | global batch size:  1024 | lm loss: 9.770853E+00 | loss scale: 1.0 | grad norm: 10.358 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:16:49.663990] iteration       13/   10000 | consumed samples:        13312 | elapsed time per iteration (ms): 9078.5 | learning rate: 3.900000E-06 | global batch size:  1024 | lm loss: 9.672299E+00 | loss scale: 1.0 | grad norm: 9.658 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:16:58.735362] iteration       14/   10000 | consumed samples:        14336 | elapsed time per iteration (ms): 9071.2 | learning rate: 4.200000E-06 | global batch size:  1024 | lm loss: 9.487132E+00 | loss scale: 1.0 | grad norm: 7.544 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:17:07.802946] iteration       15/   10000 | consumed samples:        15360 | elapsed time per iteration (ms): 9067.4 | learning rate: 4.500000E-06 | global batch size:  1024 | lm loss: 9.393355E+00 | loss scale: 1.0 | grad norm: 6.863 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:17:16.867639] iteration       16/   10000 | consumed samples:        16384 | elapsed time per iteration (ms): 9064.5 | learning rate: 4.800000E-06 | global batch size:  1024 | lm loss: 9.260383E+00 | loss scale: 1.0 | grad norm: 6.515 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:17:25.927433] iteration       17/   10000 | consumed samples:        17408 | elapsed time per iteration (ms): 9059.6 | learning rate: 5.100000E-06 | global batch size:  1024 | lm loss: 9.208294E+00 | loss scale: 1.0 | grad norm: 5.533 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:17:34.978997] iteration       18/   10000 | consumed samples:        18432 | elapsed time per iteration (ms): 9051.4 | learning rate: 5.400000E-06 | global batch size:  1024 | lm loss: 9.087915E+00 | loss scale: 1.0 | grad norm: 4.315 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:17:44.036361] iteration       19/   10000 | consumed samples:        19456 | elapsed time per iteration (ms): 9057.2 | learning rate: 5.700000E-06 | global batch size:  1024 | lm loss: 9.059525E+00 | loss scale: 1.0 | grad norm: 4.131 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:17:53.076478] iteration       20/   10000 | consumed samples:        20480 | elapsed time per iteration (ms): 9040.0 | learning rate: 6.000000E-06 | global batch size:  1024 | lm loss: 8.969887E+00 | loss scale: 1.0 | grad norm: 4.309 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:02.145173] iteration       21/   10000 | consumed samples:        21504 | elapsed time per iteration (ms): 9068.5 | learning rate: 6.300000E-06 | global batch size:  1024 | lm loss: 8.945585E+00 | loss scale: 1.0 | grad norm: 3.716 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:11.197178] iteration       22/   10000 | consumed samples:        22528 | elapsed time per iteration (ms): 9051.8 | learning rate: 6.600000E-06 | global batch size:  1024 | lm loss: 8.893154E+00 | loss scale: 1.0 | grad norm: 3.125 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:20.265130] iteration       23/   10000 | consumed samples:        23552 | elapsed time per iteration (ms): 9067.8 | learning rate: 6.900000E-06 | global batch size:  1024 | lm loss: 8.823737E+00 | loss scale: 1.0 | grad norm: 2.766 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:29.405006] iteration       24/   10000 | consumed samples:        24576 | elapsed time per iteration (ms): 9139.7 | learning rate: 7.200000E-06 | global batch size:  1024 | lm loss: 8.777961E+00 | loss scale: 1.0 | grad norm: 2.576 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:38.573782] iteration       25/   10000 | consumed samples:        25600 | elapsed time per iteration (ms): 9168.6 | learning rate: 7.500000E-06 | global batch size:  1024 | lm loss: 8.746382E+00 | loss scale: 1.0 | grad norm: 2.407 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:47.638280] iteration       26/   10000 | consumed samples:        26624 | elapsed time per iteration (ms): 9064.3 | learning rate: 7.800000E-06 | global batch size:  1024 | lm loss: 8.716298E+00 | loss scale: 1.0 | grad norm: 2.315 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:18:56.702869] iteration       27/   10000 | consumed samples:        27648 | elapsed time per iteration (ms): 9064.4 | learning rate: 8.100000E-06 | global batch size:  1024 | lm loss: 8.686430E+00 | loss scale: 1.0 | grad norm: 2.196 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:19:05.787911] iteration       28/   10000 | consumed samples:        28672 | elapsed time per iteration (ms): 9084.9 | learning rate: 8.400000E-06 | global batch size:  1024 | lm loss: 8.649408E+00 | loss scale: 1.0 | grad norm: 2.017 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:19:14.852049] iteration       29/   10000 | consumed samples:        29696 | elapsed time per iteration (ms): 9064.0 | learning rate: 8.700000E-06 | global batch size:  1024 | lm loss: 8.648826E+00 | loss scale: 1.0 | grad norm: 1.850 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:19:23.904123] iteration       30/   10000 | consumed samples:        30720 | elapsed time per iteration (ms): 9051.9 | learning rate: 9.000000E-06 | global batch size:  1024 | lm loss: 8.595726E+00 | loss scale: 1.0 | grad norm: 1.938 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:19:32.951761] iteration       31/   10000 | consumed samples:        31744 | elapsed time per iteration (ms): 9047.5 | learning rate: 9.300000E-06 | global batch size:  1024 | lm loss: 8.568954E+00 | loss scale: 1.0 | grad norm: 1.780 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:19:42.006936] iteration       32/   10000 | consumed samples:        32768 | elapsed time per iteration (ms): 9055.0 | learning rate: 9.600000E-06 | global batch size:  1024 | lm loss: 8.547374E+00 | loss scale: 1.0 | grad norm: 2.126 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:19:51.076139] iteration       33/   10000 | consumed samples:        33792 | elapsed time per iteration (ms): 9069.0 | learning rate: 9.900000E-06 | global batch size:  1024 | lm loss: 8.513684E+00 | loss scale: 1.0 | grad norm: 2.593 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:00.127019] iteration       34/   10000 | consumed samples:        34816 | elapsed time per iteration (ms): 9050.7 | learning rate: 1.020000E-05 | global batch size:  1024 | lm loss: 8.502897E+00 | loss scale: 1.0 | grad norm: 2.691 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:09.181094] iteration       35/   10000 | consumed samples:        35840 | elapsed time per iteration (ms): 9053.9 | learning rate: 1.050000E-05 | global batch size:  1024 | lm loss: 8.473530E+00 | loss scale: 1.0 | grad norm: 2.645 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:18.228114] iteration       36/   10000 | consumed samples:        36864 | elapsed time per iteration (ms): 9046.9 | learning rate: 1.080000E-05 | global batch size:  1024 | lm loss: 8.465556E+00 | loss scale: 1.0 | grad norm: 2.270 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:27.316133] iteration       37/   10000 | consumed samples:        37888 | elapsed time per iteration (ms): 9087.9 | learning rate: 1.110000E-05 | global batch size:  1024 | lm loss: 8.413628E+00 | loss scale: 1.0 | grad norm: 1.795 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:36.467157] iteration       38/   10000 | consumed samples:        38912 | elapsed time per iteration (ms): 9150.9 | learning rate: 1.140000E-05 | global batch size:  1024 | lm loss: 8.346205E+00 | loss scale: 1.0 | grad norm: 2.309 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:45.519702] iteration       39/   10000 | consumed samples:        39936 | elapsed time per iteration (ms): 9052.4 | learning rate: 1.170000E-05 | global batch size:  1024 | lm loss: 8.362417E+00 | loss scale: 1.0 | grad norm: 3.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:20:54.578759] iteration       40/   10000 | consumed samples:        40960 | elapsed time per iteration (ms): 9058.9 | learning rate: 1.200000E-05 | global batch size:  1024 | lm loss: 8.284910E+00 | loss scale: 1.0 | grad norm: 2.408 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:03.656819] iteration       41/   10000 | consumed samples:        41984 | elapsed time per iteration (ms): 9077.9 | learning rate: 1.230000E-05 | global batch size:  1024 | lm loss: 8.262973E+00 | loss scale: 1.0 | grad norm: 1.878 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:12.718868] iteration       42/   10000 | consumed samples:        43008 | elapsed time per iteration (ms): 9061.9 | learning rate: 1.260000E-05 | global batch size:  1024 | lm loss: 8.193506E+00 | loss scale: 1.0 | grad norm: 2.401 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:21.854612] iteration       43/   10000 | consumed samples:        44032 | elapsed time per iteration (ms): 9135.6 | learning rate: 1.290000E-05 | global batch size:  1024 | lm loss: 8.169913E+00 | loss scale: 1.0 | grad norm: 3.010 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:30.897606] iteration       44/   10000 | consumed samples:        45056 | elapsed time per iteration (ms): 9042.8 | learning rate: 1.320000E-05 | global batch size:  1024 | lm loss: 8.156222E+00 | loss scale: 1.0 | grad norm: 4.257 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:39.938014] iteration       45/   10000 | consumed samples:        46080 | elapsed time per iteration (ms): 9040.2 | learning rate: 1.350000E-05 | global batch size:  1024 | lm loss: 8.119370E+00 | loss scale: 1.0 | grad norm: 4.876 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:49.012681] iteration       46/   10000 | consumed samples:        47104 | elapsed time per iteration (ms): 9074.5 | learning rate: 1.380000E-05 | global batch size:  1024 | lm loss: 8.104675E+00 | loss scale: 1.0 | grad norm: 4.120 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:21:58.086034] iteration       47/   10000 | consumed samples:        48128 | elapsed time per iteration (ms): 9073.2 | learning rate: 1.410000E-05 | global batch size:  1024 | lm loss: 8.088942E+00 | loss scale: 1.0 | grad norm: 4.637 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:22:07.158305] iteration       48/   10000 | consumed samples:        49152 | elapsed time per iteration (ms): 9072.1 | learning rate: 1.440000E-05 | global batch size:  1024 | lm loss: 8.022096E+00 | loss scale: 1.0 | grad norm: 2.718 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:22:16.241122] iteration       49/   10000 | consumed samples:        50176 | elapsed time per iteration (ms): 9082.7 | learning rate: 1.470000E-05 | global batch size:  1024 | lm loss: 8.070234E+00 | loss scale: 1.0 | grad norm: 6.342 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:22:25.307273] iteration       50/   10000 | consumed samples:        51200 | elapsed time per iteration (ms): 9066.0 | learning rate: 1.500000E-05 | global batch size:  1024 | lm loss: 7.976939E+00 | loss scale: 1.0 | grad norm: 3.316 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:22:34.365964] iteration       51/   10000 | consumed samples:        52224 | elapsed time per iteration (ms): 9058.5 | learning rate: 1.530000E-05 | global batch size:  1024 | lm loss: 7.970722E+00 | loss scale: 1.0 | grad norm: 3.230 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:22:43.404015] iteration       52/   10000 | consumed samples:        53248 | elapsed time per iteration (ms): 9037.9 | learning rate: 1.560000E-05 | global batch size:  1024 | lm loss: 7.963520E+00 | loss scale: 1.0 | grad norm: 3.451 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:22:52.454715] iteration       53/   10000 | consumed samples:        54272 | elapsed time per iteration (ms): 9050.5 | learning rate: 1.590000E-05 | global batch size:  1024 | lm loss: 7.904163E+00 | loss scale: 1.0 | grad norm: 2.306 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:01.506045] iteration       54/   10000 | consumed samples:        55296 | elapsed time per iteration (ms): 9051.2 | learning rate: 1.620000E-05 | global batch size:  1024 | lm loss: 7.873126E+00 | loss scale: 1.0 | grad norm: 2.861 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:10.548373] iteration       55/   10000 | consumed samples:        56320 | elapsed time per iteration (ms): 9042.2 | learning rate: 1.650000E-05 | global batch size:  1024 | lm loss: 7.820634E+00 | loss scale: 1.0 | grad norm: 2.197 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:19.595456] iteration       56/   10000 | consumed samples:        57344 | elapsed time per iteration (ms): 9046.9 | learning rate: 1.680000E-05 | global batch size:  1024 | lm loss: 7.795894E+00 | loss scale: 1.0 | grad norm: 1.897 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:28.640647] iteration       57/   10000 | consumed samples:        58368 | elapsed time per iteration (ms): 9045.0 | learning rate: 1.710000E-05 | global batch size:  1024 | lm loss: 7.732344E+00 | loss scale: 1.0 | grad norm: 2.411 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:37.690089] iteration       58/   10000 | consumed samples:        59392 | elapsed time per iteration (ms): 9049.3 | learning rate: 1.740000E-05 | global batch size:  1024 | lm loss: 7.714476E+00 | loss scale: 1.0 | grad norm: 1.627 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:46.748203] iteration       59/   10000 | consumed samples:        60416 | elapsed time per iteration (ms): 9058.0 | learning rate: 1.770000E-05 | global batch size:  1024 | lm loss: 7.663764E+00 | loss scale: 1.0 | grad norm: 1.998 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:23:55.871894] iteration       60/   10000 | consumed samples:        61440 | elapsed time per iteration (ms): 9123.5 | learning rate: 1.800000E-05 | global batch size:  1024 | lm loss: 7.645006E+00 | loss scale: 1.0 | grad norm: 1.435 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:04.946652] iteration       61/   10000 | consumed samples:        62464 | elapsed time per iteration (ms): 9074.6 | learning rate: 1.830000E-05 | global batch size:  1024 | lm loss: 7.625027E+00 | loss scale: 1.0 | grad norm: 1.934 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:13.986576] iteration       62/   10000 | consumed samples:        63488 | elapsed time per iteration (ms): 9039.8 | learning rate: 1.860000E-05 | global batch size:  1024 | lm loss: 7.563209E+00 | loss scale: 1.0 | grad norm: 1.424 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:23.015586] iteration       63/   10000 | consumed samples:        64512 | elapsed time per iteration (ms): 9028.8 | learning rate: 1.890000E-05 | global batch size:  1024 | lm loss: 7.545956E+00 | loss scale: 1.0 | grad norm: 1.534 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:32.064753] iteration       64/   10000 | consumed samples:        65536 | elapsed time per iteration (ms): 9049.0 | learning rate: 1.920000E-05 | global batch size:  1024 | lm loss: 7.510218E+00 | loss scale: 1.0 | grad norm: 1.236 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:41.112788] iteration       65/   10000 | consumed samples:        66560 | elapsed time per iteration (ms): 9047.9 | learning rate: 1.950000E-05 | global batch size:  1024 | lm loss: 7.479115E+00 | loss scale: 1.0 | grad norm: 1.666 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:50.137082] iteration       66/   10000 | consumed samples:        67584 | elapsed time per iteration (ms): 9024.1 | learning rate: 1.980000E-05 | global batch size:  1024 | lm loss: 7.450132E+00 | loss scale: 1.0 | grad norm: 1.438 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:24:59.185949] iteration       67/   10000 | consumed samples:        68608 | elapsed time per iteration (ms): 9048.7 | learning rate: 2.010000E-05 | global batch size:  1024 | lm loss: 7.404607E+00 | loss scale: 1.0 | grad norm: 1.304 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:25:08.236459] iteration       68/   10000 | consumed samples:        69632 | elapsed time per iteration (ms): 9050.4 | learning rate: 2.040000E-05 | global batch size:  1024 | lm loss: 7.369456E+00 | loss scale: 1.0 | grad norm: 1.709 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:25:17.300983] iteration       69/   10000 | consumed samples:        70656 | elapsed time per iteration (ms): 9064.4 | learning rate: 2.070000E-05 | global batch size:  1024 | lm loss: 7.340868E+00 | loss scale: 1.0 | grad norm: 1.530 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:25:26.370456] iteration       70/   10000 | consumed samples:        71680 | elapsed time per iteration (ms): 9069.3 | learning rate: 2.100000E-05 | global batch size:  1024 | lm loss: 7.294304E+00 | loss scale: 1.0 | grad norm: 1.428 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:25:35.458694] iteration       71/   10000 | consumed samples:        72704 | elapsed time per iteration (ms): 9088.1 | learning rate: 2.130000E-05 | global batch size:  1024 | lm loss: 7.274834E+00 | loss scale: 1.0 | grad norm: 1.530 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:25:44.530648] iteration       72/   10000 | consumed samples:        73728 | elapsed time per iteration (ms): 9071.8 | learning rate: 2.160000E-05 | global batch size:  1024 | lm loss: 7.250170E+00 | loss scale: 1.0 | grad norm: 2.141 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:25:53.626077] iteration       73/   10000 | consumed samples:        74752 | elapsed time per iteration (ms): 9095.3 | learning rate: 2.190000E-05 | global batch size:  1024 | lm loss: 7.172097E+00 | loss scale: 1.0 | grad norm: 1.624 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:02.776131] iteration       74/   10000 | consumed samples:        75776 | elapsed time per iteration (ms): 9149.9 | learning rate: 2.220000E-05 | global batch size:  1024 | lm loss: 7.211857E+00 | loss scale: 1.0 | grad norm: 2.587 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:11.818412] iteration       75/   10000 | consumed samples:        76800 | elapsed time per iteration (ms): 9042.1 | learning rate: 2.250000E-05 | global batch size:  1024 | lm loss: 7.177935E+00 | loss scale: 1.0 | grad norm: 1.479 | number of skipped iterations:   0 | number of nan iterations:   0 |
