step,error
123,-0.0018799999999998818
124,-0.009227999999999348
125,0.0061869999999997205
126,-0.018431999999999782
127,-0.0024340000000000472
128,-0.00463099999999983
129,-0.009717000000000198
130,0.003630000000000244
131,-0.012107000000000312
132,-0.005799999999999805
133,-0.014167999999999736
134,-0.003906999999999883
135,-0.0028850000000000264
136,-0.002822000000000102
137,-0.00756599999999974
138,-0.008873000000000353
139,-0.009227000000000096
140,-0.00022100000000069286
141,-0.00929300000000044
142,-0.005705999999999989
143,-0.009959999999999525
144,-0.013967000000000063
145,-0.006506000000000789
146,-0.004119000000000206
147,-0.005996999999999808
148,-0.004713999999999885
149,-0.01208200000000037
150,-0.0014850000000006247
151,-0.009811000000000014
152,-0.003785999999999845
153,-0.009964000000000084
154,0.005589999999999762
155,-0.007400999999999769
156,-0.010172999999999988
157,-0.0027080000000001547
158,-0.007232999999999379
159,-0.013847000000000165
160,-0.01562799999999953
161,-0.010701000000000072
162,-0.016513999999999918
163,-0.010143999999999487
164,-0.00433600000000034
165,-0.01766700000000032
166,-0.012754000000000154
167,-0.014127000000000223
168,-0.008933999999999997
169,-0.002410999999999497
170,0.0043079999999999785
171,-0.0021409999999999485
172,-0.009373000000000076
173,0.013288000000000189
174,0.010545999999999722
175,0.006371000000000571
176,0.016596999999999973
177,0.0063149999999998485
178,0.009136000000000699
179,0.016361999999999988
180,-0.0006580000000004915
181,0.01330399999999976
182,0.0032759999999996126
183,0.002715000000000245
184,-0.001108000000000331
185,0.008483000000000018
186,0.0008569999999998856
187,-0.006528999999999563
188,-0.0012780000000001124
189,-0.0005709999999998772
190,0.002826999999999913
191,-0.004488999999999521
192,0.011262000000000327
193,0.003459000000000323
194,0.006145999999999319
195,0.010426999999999964
196,0.01234799999999936
197,0.0030980000000004893
198,0.0010820000000002494
199,0.007186000000000803
200,0.008354000000000639
201,-0.0010730000000007678
202,-0.004150000000000098
203,0.0035169999999995483
204,-0.002921999999999869
205,-0.014494000000000007
206,0.00847899999999946
207,-0.011525999999999925
208,-0.010666000000000508
209,0.0070550000000002555
210,-0.018647999999999776
211,-0.008289999999999687
212,-0.0036749999999994287
213,-0.007776999999999923
214,-0.009992000000000445
215,-0.009875000000000078
216,-0.012787000000000326
217,-0.009068000000000076
218,-0.012480000000000047
219,-0.004795000000000549
220,-0.0035080000000000666
221,-0.01845100000000066
222,-0.0027980000000003002
223,-0.007087999999999539
224,0.0008989999999995391
225,-0.0002589999999997872
226,-0.00140000000000029
227,0.000966999999999274
228,-0.0007070000000002352
229,-0.004926000000000208
230,0.009665000000000035
231,-0.008424999999999905
232,-0.0034290000000005705
233,0.00543700000000058
234,-0.009100000000000108
235,-0.0033850000000006375
236,-0.006992999999999583
237,-0.019929000000000308
238,0.012342000000000297
239,-0.011007000000000211
240,0.0017610000000001236
241,0.0019119999999999138
242,-0.008064000000000071
243,-0.00493399999999955
244,0.006835000000000591
245,-0.0007190000000001362
246,0.002691000000000443
247,0.0025420000000000442
248,0.0009689999999995536
249,-0.004388999999999754
250,0.0004569999999999297
251,0.0029700000000003612
252,0.002177999999999791
253,-0.007433999999999941
254,0.017888000000000126
255,-0.00914200000000065
256,0.0019759999999999778
257,0.007648000000000543
258,-0.010187000000000168
259,0.018455999999999584
260,-0.009576000000000029
261,0.01811100000000021
262,-0.0003269999999995221
263,0.01668299999999956
264,-0.00821100000000019
265,0.009570000000000078
266,0.0016290000000003246
267,0.0026729999999997034
268,-0.0027759999999998897
269,0.017222000000000293
270,0.009485999999999883
271,0.009063999999999517
272,0.017870999999999526
273,0.0021719999999998407
274,0.004355000000000331
275,0.018305999999999933
276,0.008413000000000004
277,0.005790000000000184
278,0.012753000000000014
279,-0.0009660000000000224
280,0.021160000000000068
281,0.005130999999999553
282,0.02147499999999969
283,0.01269600000000004
284,0.01160099999999975
285,0.01875300000000024
286,0.012108999999999703
287,0.013137000000000398
288,-0.003722999999999921
289,0.00126400000000082
290,-0.009036000000000044
291,0.0021460000000006474
292,-0.027773999999999965
293,0.0003260000000002705
294,-0.014648999999999468
295,-0.018300999999999235
296,0.0033400000000005647
297,-0.011898000000000408
298,-0.0010570000000003077
299,-0.0004729999999995016
300,-0.000524000000000413
301,-0.002424000000000426
302,0.002011000000000429
303,-0.002794999999999881
304,0.007957999999999466
305,-0.0024779999999999802
306,-0.004369000000000511
307,0.0015640000000001208
308,-0.005910000000000082
309,0.011445999999999401
310,-0.00990599999999997
311,-0.007642000000000593
312,-0.0030849999999995603
313,-0.026517000000000124
314,0.005768999999999913
315,-0.02414999999999967
316,-0.011766999999999861
317,-0.008583999999999925
318,-0.015037000000000411
319,-0.011352000000000473
320,-0.005301000000000222
321,-0.0037769999999994752
322,-0.008848999999999663
323,0.008839000000000041
324,0.008461000000000496
325,0.0015620000000007295
326,-0.012127999999999695
327,-0.011552000000000007
328,-0.00463900000000006
329,-0.016598000000000113
330,0.002861999999999476
331,0.005442999999999643
332,-0.004518000000000022
333,0.0011660000000004445
334,0.00679799999999986
335,0.002608000000000388
336,-0.001519000000000048
337,0.00450900000000054
338,-0.006344999999999601
339,-0.008591000000000015
340,-0.0016480000000003159
341,-0.013264000000000387
342,-0.01176099999999991
343,0.0011779999999994573
344,-0.012223000000000539
345,-0.007543000000000077
346,-0.00339899999999993
347,-0.009071999999999747
348,-0.009174999999999933
349,0.0015859999999996433
350,-0.0070230000000002235
351,0.0011559999999999349
352,-0.00899300000000025
353,0.0013059999999995853
354,-0.00850599999999968
355,-0.001894999999999314
356,0.002347000000000321
357,-0.007914999999999672
358,-0.0009259999999997603
359,0.0011419999999997543
360,0.009647000000000183
361,-0.00403100000000034
362,-0.0030369999999999564
363,0.008032000000000039
364,0.002877999999999936
365,2.1000000000270802e-05
366,0.0077619999999996026
367,0.004255000000000564
368,0.005073999999999579
369,0.00973799999999958
370,0.007604999999999862
371,-0.0015960000000001529
372,0.012452999999999825
373,0.001670999999999978
374,0.015583000000000347
375,0.00881500000000024
376,0.010365999999999431
377,0.005890999999999202
378,0.004385000000000083
379,0.007137999999999423
380,0.0013050000000003337
381,0.014902000000000193
382,0.0008879999999997779
383,0.0027609999999995694
384,-0.0020769999999998845
385,0.009393999999999458
386,0.00404500000000052
387,-0.006065999999999683
388,0.0062829999999998165
389,0.008302000000000476
390,-0.005346000000000295
391,0.006978000000000151
392,0.0015330000000002286
393,0.014323000000000086
394,0.003798999999999886
395,0.004637000000000668
396,0.01145300000000038
397,0.003736999999999213
398,0.011068999999999996
399,0.01282399999999928
400,-0.0008519999999991867
401,0.010587999999999376
402,0.007176000000000293
403,0.004750999999999728
404,0.00021299999999957464
405,0.006565000000000154
406,-0.0023689999999998435
407,0.011149999999999771
408,0.015342999999999662
409,0.00804000000000027
410,0.014899999999999913
411,0.011695999999999707
412,0.01162500000000044
413,0.01144299999999987
414,0.020521999999999707
415,0.018474000000000323
416,0.01298599999999972
417,0.014510999999999719
418,0.015223000000000653
419,0.008155000000000356
420,0.008888999999999925
421,0.005931999999999604
422,0.02185000000000059
423,0.00957499999999989
424,0.0198280000000004
425,0.015792999999999502
426,0.0051109999999994216
427,0.017609000000000208
428,0.022973999999999606
429,0.014666000000000068
430,0.022637999999999714
431,0.005932999999999744
432,0.017209000000000252
433,0.010790000000000077
434,0.014744000000000312
435,0.009140999999999622
436,0.01824399999999926
437,0.014035999999999937
438,0.015518000000000143
439,0.010076999999999892
440,0.01547700000000063
441,0.015247000000000455
442,0.01437499999999936
443,0.016919999999999824
444,0.01794900000000066
445,0.024534000000000056
446,0.01469499999999968
447,0.025180000000000646
448,0.021625000000000227
449,0.026685000000000514
450,0.02984800000000032
451,0.02968299999999946
452,0.019885999999999626
453,0.02276100000000003
454,0.028026999999999802
455,0.026277000000000328
456,0.03454500000000049
457,0.02868499999999985
458,0.0248219999999999
459,0.031807999999999836
460,0.023443000000000325
461,0.033252999999999755
462,0.03805199999999953
463,0.028788000000000036
464,0.03128399999999987
465,0.023140999999999856
466,0.027430999999999983
467,0.020791000000000004
468,0.034999
469,0.027185000000000237
470,0.017212000000000227
471,0.031861999999999835
472,0.014521999999999924
473,0.02725299999999997
474,0.02267999999999981
475,0.02218100000000023
476,0.019969000000000126
477,0.02274900000000013
478,0.019044999999999757
479,0.02057399999999987
480,0.012448000000000015
481,0.02714300000000014
482,0.01540200000000036
483,0.03295799999999982
484,0.020268000000000175
485,0.03182699999999983
486,0.031471999999999944
487,0.02847899999999992
488,0.03153199999999989
489,0.040437999999999974
490,0.04261399999999993
491,0.045798000000000005
492,0.034127999999999936
493,0.03740800000000011
494,0.04922000000000004
495,0.02706799999999987
496,0.01710300000000009
497,0.030479000000000145
498,0.021635000000000293
499,0.020310999999999968
500,0.03336400000000017
501,0.034503999999999646
502,0.02550700000000017
503,0.0289959999999998
504,0.03100299999999967
505,0.03291999999999984
506,0.03308100000000014
507,0.04179999999999984
508,0.02555800000000019
509,0.026343000000000227
510,0.028519000000000183
511,0.035015999999999714
512,0.029719999999999747
513,0.03313200000000016
514,0.030530999999999864
515,0.031009000000000064
516,0.03786699999999987
517,0.03845500000000035
518,0.022059999999999746
519,0.046016999999999975
520,0.0389219999999999
521,0.04066400000000003
522,0.039134000000000224
523,0.03227000000000002
524,0.03875200000000012
525,0.03954499999999994
526,0.03275700000000015
527,0.03274599999999994
528,0.02705700000000011
529,0.03294100000000011
530,0.03252699999999997
531,0.02853400000000006
532,0.03346800000000005
533,0.03933799999999987
534,0.0346700000000002
535,0.04402499999999998
536,0.0356930000000002
537,0.040520999999999585
538,0.03399200000000002
539,0.04041999999999968
540,0.03821500000000011
541,0.03206800000000021
542,0.02882399999999974
543,0.023656000000000343
544,0.02796999999999983
545,0.03550899999999979
546,0.033939000000000163
547,0.03842100000000004
548,0.02319899999999997
549,0.0389219999999999
550,0.03414899999999976
551,0.03611799999999965
552,0.02762399999999987
553,0.029359000000000357
554,0.029656000000000127
555,0.03451100000000018
556,0.03611899999999979
557,0.036529000000000256
558,0.03646100000000008
559,0.04009399999999985
560,0.021479999999999944
561,0.030577000000000076
562,0.019465000000000288
563,2.1000000000270802e-05
564,0.018250999999999795
565,0.024398999999999837
566,0.010828999999999755
567,0.016069000000000333
568,0.023613000000000106
569,0.025787999999999922
570,0.02459599999999984
571,0.01634599999999997
572,0.028516000000000208
573,0.012655000000000083
574,0.010388999999999982
575,0.008454000000000406
576,0.015061000000000213
577,0.007588999999999846
578,0.00464700000000029
579,0.006590000000000096
580,0.01429999999999998
581,0.009023000000000003
582,0.012541000000000135
583,0.01502200000000009
584,0.015369000000000188
585,0.007223999999999897
586,0.01579700000000006
587,-0.004632999999999665
588,0.013739999999999863
589,-0.0014699999999998603
590,-0.00580399999999992
591,-0.005233000000000043
592,0.0005599999999996719
593,-0.001426999999999623
594,0.005186999999999831
595,0.0022980000000001333
596,0.0007779999999999454
597,0.000576000000000132
598,0.0003439999999996779
599,-0.004602999999999913
600,0.0033690000000001774
601,0.003454000000000068
602,-0.003257999999999761
603,-0.0026060000000001082
604,-0.0038290000000000823
605,-0.002739000000000047
606,0.0015639999999996768
607,-0.0010660000000002334
608,0.007176999999999989
609,-0.004881000000000135
610,0.005386999999999809
611,0.005106999999999751
612,-0.002838999999999814
613,0.0022500000000000853
614,0.008026000000000089
615,0.006863999999999759
616,0.0069390000000000285
617,0.0014409999999998035
618,0.008757999999999821
619,0.026282999999999834
620,0.0010999999999996568
621,0.017867999999999995
622,0.007533000000000012
623,0.013105999999999618
624,0.02143800000000029
625,0.019830000000000236
626,0.01781900000000025
627,0.023794000000000093
628,0.0046040000000000525
629,0.021231999999999918
630,0.013434999999999864
631,0.01529899999999973
632,0.01532800000000023
633,0.011554999999999982
634,0.012487000000000137
635,0.02577499999999988
636,0.0049120000000000275
637,0.02244299999999999
638,-0.009260000000000268
639,0.005517999999999912
640,0.008312000000000097
641,0.010350000000000303
642,0.008204999999999796
643,0.014119999999999688
644,0.002538999999999625
645,0.011654000000000053
646,0.018904000000000032
647,0.011682999999999666
648,0.0030079999999998996
649,0.012313999999999936
650,0.009539999999999882
651,0.0028159999999997076
652,-0.005199999999999871
653,-0.01004499999999986
654,0.0044680000000001385
655,0.0013780000000003234
656,0.0009270000000003442
657,-0.004790000000000294
658,-0.002523000000000053
659,0.0020060000000001743
660,-0.0014660000000001894
661,0.0005509999999997461
662,-0.0027920000000003498
663,-0.014329000000000036
664,0.017822999999999922
665,0.011697999999999986
666,0.010787000000000102
667,0.010229999999999961
668,0.0035840000000000316
669,0.011102999999999863
670,0.009062999999999821
671,0.014917999999999765
672,0.008472000000000257
673,0.0045600000000001195
674,-0.00019500000000016726
675,0.006293000000000326
676,0.008843999999999852
677,0.014666999999999764
678,0.016049999999999898
679,0.01250899999999966
680,0.02215200000000017
681,0.02362400000000031
682,0.01693100000000003
683,0.022601000000000315
684,0.03247800000000023
685,0.01632200000000017
686,0.015721000000000096
687,0.012736999999999998
688,0.01013099999999989
689,0.02537300000000009
690,0.018839999999999968
691,0.011613999999999791
692,0.0023250000000003546
693,0.013208999999999804
694,0.003750999999999838
695,0.0006689999999998086
696,0.0005980000000000985
697,-3.799999999998249e-05
698,0.004380999999999968
699,-0.0037329999999999863
700,0.005069000000000212
701,-0.005371000000000237
702,0.006209000000000131
703,0.006133999999999862
704,-0.007495999999999725
705,0.005391999999999619
706,-0.003043000000000351
707,0.0025999999999997137
708,0.0022530000000000605
709,0.006365000000000176
710,0.004896999999999707
711,0.0047839999999998994
712,0.001170999999999811
713,0.005554999999999755
714,0.004309999999999814
715,-0.002498999999999807
716,0.004284999999999872
717,0.006737999999999911
718,-0.001010999999999651
719,0.005969000000000335
720,0.00463900000000006
721,0.005459999999999798
722,0.0031760000000002897
723,0.01865899999999998
724,0.0007589999999999542
725,0.013713000000000086
726,-0.0006049999999997446
727,0.008236000000000132
728,0.009263999999999939
729,0.005999000000000088
730,0.00626300000000013
731,0.01569699999999985
732,0.009258999999999684
733,0.006721000000000199
734,0.011265999999999998
735,0.0037050000000000693
736,0.004268999999999856
737,-0.004878999999999856
738,-0.0019540000000000113
739,0.0008240000000001579
740,0.004538999999999849
741,0.01121900000000009
742,0.009017999999999748
743,0.0020539999999997782
744,0.0039679999999999715
745,-0.007166999999999923
746,0.01717700000000022
747,0.019343999999999806
748,0.010591000000000239
749,0.005171000000000259
750,0.0064549999999998775
751,-0.00518200000000002
752,0.00532599999999972
753,0.004898999999999987
754,0.00883300000000009
755,0.006709999999999994
756,0.0041479999999998185
757,0.006972999999999896
758,0.011485999999999663
759,0.011014999999999997
760,0.01307899999999984
761,0.015439999999999898
762,0.009994999999999976
763,0.0013039999999997498
764,-0.00641299999999978
765,0.0006300000000001305
766,-0.007014000000000298
767,-0.08265400000000023
768,-0.02198499999999992
769,-0.03555000000000019
770,-0.034110000000000085
771,-0.025809000000000193
772,-0.028806999999999583
773,-0.06815000000000015
774,-0.04679999999999973
775,-0.02976000000000001
776,-0.03205199999999975
777,-0.031268000000000296
778,-0.022612999999999772
779,-0.018801999999999985
780,-0.021185999999999705
781,-0.026388999999999996
782,-0.011652999999999913
783,-0.01596400000000031
784,-0.006159000000000248
785,-0.0170300000000001
786,-0.015198999999999963
787,-0.012937999999999672
788,-0.009936000000000167
789,-0.018907000000000007
790,-0.01353099999999996
791,-0.021885000000000154
792,-0.028419999999999668
793,-0.0235240000000001
794,-0.03011600000000003
795,-0.019524000000000097
796,-0.03063299999999991
797,-0.024315000000000087
798,-0.02550499999999989
799,-0.012021999999999977
800,-0.013255000000000017
801,0.005850000000000133
802,-0.006333000000000144
803,-0.0069710000000000605
804,-0.006021000000000054
805,-0.011556000000000122
806,-0.015223999999999904
807,-0.004293000000000102
808,-0.012016000000000027
809,-0.014720000000000066
810,-0.012310000000000265
811,-0.013976999999999684
812,-0.024097999999999953
813,-0.011463000000000001
814,-0.014358999999999789
815,-0.012567000000000217
816,-0.013009999999999966
817,2.6000000000081513e-05
818,-0.015442000000000178
819,-0.0009879999999999889
820,-0.004015000000000324
821,-0.005841999999999903
822,-0.005527999999999977
823,-0.008063000000000375
824,-0.0062840000000004
825,-0.004674999999999763
826,-0.009360000000000035
827,-0.014575999999999922
828,-0.008140000000000036
829,-0.009167000000000147
830,-0.01919800000000027
831,-0.009914999999999896
832,-0.010691000000000006
833,-0.014104000000000116
834,-0.009857000000000227
835,-0.01832400000000023
836,-0.01973400000000014
837,-0.010576999999999614
838,-0.008020999999999834
839,-0.005891999999999786
840,-0.0010310000000002262
841,-0.006952000000000069
842,-0.0026409999999996714
843,-0.009472000000000147
844,-0.0009929999999997996
845,-0.0046040000000000525
846,-0.002452000000000343
847,0.0012959999999999638
848,-0.004933000000000298
849,0.0008989999999999831
850,-0.007794000000000079
851,-0.011267000000000138
852,0.0013879999999999448
853,-0.011587000000000014
854,0.032718000000000025
855,0.0007650000000003487
856,0.01347900000000024
857,0.0027449999999999974
858,-0.0017910000000003201
859,0.0030049999999999244
860,-0.00913800000000009
861,-0.0005749999999999922
862,-0.0017580000000001483
863,-0.01702899999999996
864,-0.012159999999999727
865,-0.012896000000000019
866,-0.00836400000000026
867,-0.010021000000000058
868,0.004753000000000007
869,0.005770000000000053
870,0.009655999999999665
871,0.001142999999999894
872,0.0036209999999998743
873,0.0011039999999997718
874,0.004614000000000118
875,0.0030090000000000394
876,0.0018400000000000638
877,-0.0015300000000002534
878,0.006229000000000262
879,0.003258999999999901
880,0.0037209999999996413
881,0.0004669999999999952
882,0.003517999999999688
883,0.00865500000000008
884,0.01158999999999999
885,0.006744000000000305
886,0.005928999999999629
887,0.008154000000000217
888,0.006150000000000322
889,0.007314999999999738
890,-0.00765299999999991
891,0.0071159999999999
892,0.0038289999999996382
893,-0.004131000000000107
894,0.0015899999999997583
895,0.0008989999999999831
896,0.00805699999999998
897,0.0005079999999999529
898,0.0038569999999999993
899,-0.003598999999999908
900,-0.00043099999999984817
901,-0.0028479999999997396
902,0.0015139999999997933
903,-0.005323999999999884
904,-0.0042360000000001286
905,-0.005329999999999835
906,-0.0036639999999996675
907,0.0013800000000001589
908,0.008669999999999956
909,0.00018599999999979744
910,0.011402000000000356
911,0.01470400000000005
912,0.02565699999999982
913,0.020707000000000253
914,0.014479999999999826
915,0.02027000000000001
916,0.021066999999999947
917,0.014551000000000425
918,0.014688000000000034
919,0.02265499999999987
920,0.0010619999999996743
921,0.01565100000000008
922,0.00921700000000003
923,0.008632999999999669
924,0.005510000000000126
925,0.01664000000000021
926,0.004850999999999939
927,0.006572000000000244
928,0.01244500000000004
929,0.007526999999999617
930,0.004591000000000012
931,0.008876000000000328
932,0.0058789999999997455
933,0.0031440000000002577
934,0.00843600000000011
935,0.005618999999999819
936,-0.0028120000000000367
937,0.00835000000000008
938,0.010294000000000025
939,0.006800999999999835
940,0.006909000000000276
941,0.014412999999999787
942,0.008246999999999893
943,0.015752999999999684
944,0.011546000000000056
945,0.01215199999999994
946,0.009491000000000138
947,0.01293600000000028
948,0.009623999999999633
949,0.012427999999999884
950,0.011503999999999959
951,0.00850099999999987
952,0.015295999999999754
953,0.013576999999999728
954,0.011629999999999807
955,0.019333000000000045
956,0.01423899999999989
957,0.009699000000000346
958,0.013933999999999891
959,0.002014999999999656
960,0.004520999999999997
961,0.007715999999999834
962,0.010968000000000089
963,0.011784000000000017
964,0.007477999999999874
965,0.021116000000000135
966,0.0022519999999999207
967,0.005978999999999957
968,0.009389000000000092
969,0.0048960000000000115
970,-0.000596000000000263
971,0.003928000000000154
972,-0.004596999999999962
973,0.0015449999999996855
974,-0.0007440000000000779
975,-0.0012819999999997833
976,0.0007830000000002002
977,0.037096999999999714
978,0.013358000000000203
979,0.019127000000000116
980,0.009532999999999792
981,0.07695300000000005
982,0.04934100000000008
983,-0.0005550000000003052
984,0.03183900000000017
985,0.034898000000000096
986,0.08151699999999984
987,0.030183999999999767
988,0.023010999999999893
989,0.030518999999999963
990,0.014963999999999977
991,0.016364999999999963
992,0.019861999999999824
993,0.06365100000000012
994,0.03381500000000015
995,0.038138000000000005
996,0.035668000000000255
997,0.031714999999999716
998,0.024810999999999694
999,0.017188999999999677
1000,0.009453000000000156
1001,0.013244000000000256
1002,0.018393000000000104
1003,0.0192429999999999
1004,0.0034849999999999604
1005,0.02550600000000003
1006,0.004432999999999687
1007,0.020376999999999867
1008,0.022654000000000174
1009,0.010051000000000254
1010,0.01989599999999969
1011,0.01902399999999993
1012,0.01600500000000027
1013,0.0030489999999998574
1014,0.02763800000000005
1015,0.01576000000000022
1016,0.03587100000000021
1017,0.025382000000000016
1018,0.04179999999999984
1019,0.02790399999999993
1020,-0.026714999999999822
1021,0.010161000000000087
1022,0.0004070000000000462
1023,-0.015192000000000316
1024,-0.029666999999999888
1025,-0.007632000000000083
1026,0.00016400000000027504
1027,0.0011540000000000994
1028,0.0005449999999997956
1029,-0.009648000000000323
1030,0.009371999999999936
1031,0.007285999999999682
1032,0.003554000000000279
1033,0.004979000000000067
1034,0.009959999999999969
1035,-0.0011449999999997296
1036,0.00550000000000006
1037,0.005138000000000087
1038,0.006924000000000152
1039,0.005987999999999882
1040,0.0014140000000000263
1041,-0.0004820000000003155
1042,0.0037440000000001916
1043,0.0018080000000000318
1044,-0.00316599999999978
1045,0.002193999999999807
1046,-0.003033999999999981
1047,-0.012271000000000143
1048,-0.013034999999999908
1049,-0.013027000000000122
1050,-0.010333000000000148
1051,-0.01068300000000022
1052,-0.012656999999999918
1053,-0.009475000000000122
1054,-0.003034999999999677
1055,-0.0021079999999997767
1056,-0.007404999999999884
1057,-0.0033410000000002604
1058,0.000264000000000042
1059,-0.00037799999999998946
1060,-0.0014479999999998938
1061,0.006620999999999988
1062,0.0017140000000002154
1063,0.0016929999999999445
1064,-0.0024329999999999075
1065,-0.21630499999999975
1066,-0.08229799999999976
1067,-0.046875
1068,-0.026568000000000147
1069,-0.034189000000000025
1070,-0.027028000000000052
1071,-0.01306800000000008
1072,-0.02323900000000023
1073,-0.06091899999999972
1074,-0.04488499999999984
1075,-0.03124500000000019
1076,-0.027143999999999835
1077,-0.028526000000000273
1078,-0.02444600000000019
1079,-0.01978200000000019
1080,-0.015854000000000035
1081,-0.04826700000000006
1082,-0.039746999999999755
1083,-0.028700999999999866
1084,-0.023394000000000137
1085,-0.023953000000000113
1086,-0.026336000000000137
1087,-0.06126200000000015
1088,-0.042483999999999966
1089,-0.042516
1090,-0.035579999999999945
1091,-0.03562600000000016
1092,-0.02758399999999961
1093,-0.009516999999999776
1094,-0.019000999999999824
1095,-0.018367000000000022
1096,-0.022924999999999862
1097,-0.0194700000000001
1098,-0.011782999999999877
1099,-0.026233999999999646
1100,-0.013284000000000074
1101,-0.015048999999999868
1102,-0.010117000000000154
1103,-0.014797000000000171
1104,-0.018367000000000022
1105,-0.01655899999999999
1106,-0.018539000000000083
1107,-0.019807999999999826
1108,-0.01231099999999996
1109,-0.013031000000000237
1110,-0.020461000000000062
1111,-0.013252000000000042
1112,-0.016392000000000184
1113,-0.030644000000000116
1114,-0.01834699999999989
1115,-0.049049999999999816
1116,-0.028407999999999767
1117,-0.018372999999999973
1118,-0.02971199999999996
1119,-0.02417999999999987
1120,-0.03814200000000012
1121,-0.02592699999999981
1122,-0.038371000000000155
1123,-0.04148899999999989
1124,-0.024347999999999814
1125,-0.0323209999999996
1126,-0.025038000000000338
1127,-0.02910199999999996
1128,-0.02367700000000017
1129,-0.012475000000000236
1130,-0.005228999999999928
1131,-0.012284000000000184
1132,-0.022606000000000126
1133,0.0003370000000000317
1134,-0.01940300000000006
1135,-0.01962200000000003
1136,-0.018801999999999985
1137,-0.020112999999999825
1138,-0.016205999999999943
1139,-0.011481000000000297
1140,-0.013970000000000038
1141,-0.023970999999999965
1142,-0.016595000000000137
1143,-0.020696000000000048
1144,-0.015973999999999933
1145,-0.02235100000000001
1146,-0.020696999999999743
1147,-0.021056000000000186
1148,-0.019223999999999908
1149,-0.0187400000000002
1150,-0.021772999999999598
1151,-0.015776000000000234
1152,-0.017832000000000292
1153,-0.02295399999999992
1154,-0.015463000000000005
1155,-0.0185010000000001
1156,-0.02190700000000012
1157,-0.017461999999999644
1158,-0.014158000000000115
1159,-0.01601399999999975
1160,-0.01176300000000019
1161,-0.011311000000000071
1162,-0.01691699999999985
1163,-0.012395000000000156
1164,-0.011795999999999918
1165,-0.012885999999999953
1166,-0.01292699999999991
1167,-0.012466999999999562
1168,-0.014586999999999684
1169,-0.013039999999999718
1170,-0.014606000000000119
1171,-0.010202000000000044
1172,-0.013983000000000079
1173,-0.008927000000000351
1174,-0.009459999999999802
1175,-0.007141000000000286
1176,-0.007644000000000428
1177,-0.005889000000000255
1178,-0.003182999999999936
1179,-0.0023279999999998857
1180,-0.00480500000000017
1181,-0.0056040000000003864
1182,-0.003314999999999735
1183,-0.007337999999999845
1184,-0.004570000000000185
1185,-0.00836199999999998
